,epoch,train_loss,train_mse,test_mse,dev_mse,acc_train,acc_test,acc_dev,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,1377,337750.8125,504395.94,11684562.0,14638140.0,0.16666666666666666,-0.01,-8.635,1.1193781,1.180558,2.9372382,15.901875,2.542994,18.543404
0,1378,408141.6875,323594.8,11723896.0,19859776.0,0.16666666666666666,-0.015,-11.89,0.9577081,0.6870322,2.6279633,16.183546,2.5545702,21.792707
0,1379,105056.09375,208528.31,11773468.0,25240256.0,0.16666666666666666,-0.015,-15.25,1.1910133,1.4124264,3.54365,16.417841,3.0119982,24.617897
0,1380,1473411.75,103726.2,13808915.0,39969130.0,0.16666666666666666,-0.105,-24.44,1.0761117,1.4242178,3.591879,16.990501,7.6298394,31.197783
0,1381,382372.90625,156365.89,16633134.0,50325970.0,0.16666666666666666,-0.23,-30.9,1.0658756,1.7233461,3.8083532,17.328333,11.28485,35.080936
0,1382,1478724.125,130256.12,15474575.0,46566570.0,0.16666666666666666,-0.175,-28.555,1.1718205,1.9004222,4.084199,17.20119,9.933767,33.695927
0,1383,312658.9375,106563.93,13621221.0,38727910.0,0.16666666666666666,-0.095,-23.665,1.0013031,1.1692762,3.3769643,16.941132,7.2509365,30.711977
0,1384,146755.859375,133695.47,12316264.0,31097186.0,0.16666666666666666,-0.04,-18.905,1.0784363,1.2032334,3.4050035,16.650026,4.602453,27.437675
0,1385,739304.125,140074.83,12239469.0,30800408.0,0.16666666666666666,-0.035,-18.715,1.1882728,1.5205122,3.7145414,16.630962,4.4742513,27.279087
0,1386,919225.0625,110416.34,13340060.0,37609520.0,0.16666666666666666,-0.085,-22.965,0.9419475,0.96640104,3.0875378,16.897535,6.7887225,30.274055
0,1387,321080.5625,105888.734,13757348.0,39949324.0,0.16666666666666666,-0.1,-24.425,1.2332741,1.8927385,4.045126,16.967394,7.564931,31.15251
0,1388,148690.46875,99647.38,13823008.0,40138852.0,0.16666666666666666,-0.105,-24.545,1.0622385,1.4000591,3.522599,16.98461,7.6338573,31.26443
0,1389,154937.953125,102998.8,14319305.0,42362630.0,0.16666666666666666,-0.125,-25.93,1.0731677,1.4970356,3.6252248,17.06367,8.395409,32.130417
0,1390,353023.53125,141953.36,16186074.0,49274948.0,0.16666666666666666,-0.21,-30.245,1.1871022,2.0588005,4.1470375,17.28784,10.800309,34.673386
0,1391,149717.421875,183639.58,17724120.0,53465770.0,0.16666666666666666,-0.275,-32.86,1.0077429,1.7035272,3.6757689,17.429241,12.429229,36.183144
0,1392,141990.53125,205936.06,18483598.0,55428690.0,0.16666666666666666,-0.31,-34.085,1.2061976,2.367982,4.343476,17.485136,13.157838,36.80697
0,1393,215565.796875,182136.92,17508974.0,53068580.0,0.16666666666666666,-0.265,-32.61,1.0114392,1.6939081,3.6733956,17.430502,12.209146,36.045685
0,1394,156105.484375,144377.77,16051991.0,49140410.0,0.16666666666666666,-0.2,-30.16,1.196313,2.0715125,4.1668067,17.307411,10.640917,34.624176
0,1395,125616.7890625,110387.43,14624497.0,44023388.0,0.16666666666666666,-0.14,-26.97,1.0542946,1.4792879,3.6004899,17.155704,8.823614,32.771996
0,1396,324365.34375,97797.055,12798607.0,35179480.0,0.16666666666666666,-0.06,-21.45,1.1184869,1.4318393,3.5999668,16.849699,5.755291,29.214642
0,1397,358484.28125,204837.69,11777366.0,23994322.0,0.16666666666666666,-0.015,-14.47,1.0761012,1.0647213,3.165149,16.402431,2.8663983,24.007385
0,1398,103246.421875,423212.5,11728338.0,15959151.0,0.16666666666666666,-0.015,-9.455,1.063723,1.0143572,2.8550177,16.006544,2.67423,19.423029
0,1399,739697.375,497416.6,11730025.0,14162895.0,0.16666666666666666,-0.015,-8.335,1.0400782,0.94596463,2.7149885,15.90505,2.659524,18.247765
0,1400,733520.625,381695.44,11726862.0,17126372.0,0.16666666666666666,-0.015,-10.185,1.1052256,1.1230702,3.0383267,16.064663,2.6832497,20.147184
0,1401,99530.53125,279759.1,11758152.0,20577012.0,0.16666666666666666,-0.015,-12.34,1.027359,0.8814795,2.9218533,16.239733,2.6940413,22.187405
0,1402,536824.5,137126.69,12024783.0,29049196.0,0.16666666666666666,-0.025,-17.625,1.1249363,1.2677025,3.4910343,16.605328,3.7485657,26.485054
0,1403,703034.8125,113565.75,14819679.0,44998468.0,0.16666666666666666,-0.15,-27.575,1.0986656,1.5990237,3.7977743,17.1813,9.089668,33.134007
0,1404,495935.5625,434965.62,25907146.0,69683380.0,0.16666666666666666,-0.635,-42.98,1.1336868,2.6759827,4.3475804,17.896606,18.86826,41.361797
0,1405,433265.71875,930065.25,37968450.0,86874390.0,0.165,-1.16,-53.705,1.1769172,3.3525639,4.6533604,18.331955,25.571894,46.232765
0,1406,1181948.0,598071.56,25200692.0,70022670.0,0.165,-0.6,-43.19,1.009489,2.3369768,3.9371204,18.114893,18.405384,41.469864
0,1407,1874857.375,209868.58,13124545.0,41272652.0,0.16666666666666666,-0.075,-25.25,1.2972375,2.0329926,4.266331,17.435781,6.4423876,31.621225
0,1408,411415.25,167313.88,11757800.0,17995476.0,0.16666666666666666,-0.015,-10.73,0.8241615,0.27140975,2.078416,16.66768,2.5312493,20.67646
0,1409,166034.765625,541809.8,11643347.0,5090513.0,0.165,-0.01,-2.675,1.3132313,1.8049539,2.948451,15.886611,2.6436758,10.261657
0,1410,389040.8125,1033801.94,11715089.0,1281638.1,0.165,-0.01,-0.3,0.8048101,0.34625667,0.89982706,15.384158,2.4449058,3.7930372
0,1411,985344.125,1197733.4,11654560.0,1100056.5,0.165,-0.01,-0.185,1.2096322,1.5361552,2.0881033,15.226242,2.5642147,3.2339401
0,1412,1665672.375,870363.1,11729230.0,1298382.5,0.165,-0.015,-0.31,0.9617256,0.73954177,1.4255322,15.51446,2.5470428,4.0295568
0,1413,634510.75,448492.97,11753606.0,3573924.8,0.16666666666666666,-0.015,-1.73,1.0614599,0.95972997,2.1004212,15.987521,2.6781297,8.483957
0,1414,562044.1875,144648.95,11769884.0,10671904.0,0.16666666666666666,-0.015,-6.16,1.1593913,1.1583793,2.8942072,16.620745,2.794507,15.6980505
0,1415,317913.0,108152.35,11826240.0,17718138.0,0.16666666666666666,-0.015,-10.555,0.9603351,0.51923776,2.5827422,17.041172,2.7876947,20.552069
0,1416,115393.53125,174204.0,11785294.0,25169454.0,0.16666666666666666,-0.015,-15.205,1.2553649,1.3844372,3.7378812,17.374733,2.9255037,24.56731
0,1417,472575.3125,213645.88,11843524.0,27490544.0,0.16666666666666666,-0.02,-16.65,0.91396534,0.3900766,2.6936536,17.488863,2.758829,25.779707
0,1418,803984.875,155172.92,11740836.0,23203940.0,0.16666666666666666,-0.015,-13.98,1.3297802,1.6407465,3.8046875,17.278952,2.771192,23.519436
0,1419,2169409.25,170115.86,11792470.0,10243647.0,0.16666666666666666,-0.015,-5.89,0.8419502,0.27703777,1.7208762,16.591093,2.5295303,15.370342
0,1420,146737.09375,450203.0,11663496.0,3943843.0,0.16666666666666666,-0.01,-1.96,1.332139,1.8108661,2.8215683,15.995329,2.5825727,8.837129
0,1421,294208.9375,784232.44,11740996.0,1598737.9,0.165,-0.015,-0.5,0.7581754,0.15177254,0.736876,15.624535,2.3747754,4.7379994
0,1422,533532.875,923732.5,11628406.0,1326153.2,0.165,-0.01,-0.325,1.3426921,1.8893275,2.5022898,15.467269,2.530775,3.905973
0,1423,1117673.25,720745.0,11733367.0,1958929.1,0.165,-0.015,-0.72,0.80278903,0.24418533,0.98127776,15.677725,2.4162219,5.6749225
0,1424,163248.5,504637.97,11671681.0,3708411.0,0.16666666666666666,-0.01,-1.815,1.2423658,1.5010552,2.6066096,15.904067,2.6341379,8.61253
0,1425,1173165.125,194013.33,11747046.0,9638408.0,0.16666666666666666,-0.015,-5.515,0.9656717,0.5981675,2.1777859,16.439636,2.6325877,14.910753
0,1426,122642.1328125,91181.945,11745728.0,18076592.0,0.16666666666666666,-0.015,-10.78,1.0647156,0.8307802,2.8819277,16.911224,2.7413769,20.750237
0,1427,108010.484375,147591.94,11740791.0,28013276.0,0.16666666666666666,-0.015,-16.98,1.2026695,1.2290711,3.6471086,17.330853,2.8522615,25.984358
0,1428,285612.78125,250618.83,11834478.0,34565290.0,0.16666666666666666,-0.02,-21.065,0.8741169,0.29134303,2.758595,17.578648,2.832268,29.008635
0,1429,2249659.25,157593.66,11708589.0,27163966.0,0.16666666666666666,-0.01,-16.45,1.4161713,1.900632,4.2232866,17.243769,2.8094718,25.50471
0,1430,652986.1875,149533.11,11808897.0,15922519.0,0.16666666666666666,-0.015,-9.435,0.76337844,0.01607807,1.7614475,16.73068,2.5212271,19.446789
0,1431,275333.53125,371216.34,11686093.0,7255960.5,0.16666666666666666,-0.01,-4.025,1.346348,1.8414536,3.1618721,16.106955,2.6624646,12.631089
0,1432,683286.0625,575244.2,11735323.0,4189746.0,0.165,-0.015,-2.115,0.905229,0.57319427,1.5733709,15.813413,2.50592,9.318268
0,1433,340526.78125,666779.9,11695593.0,3477920.2,0.165,-0.01,-1.67,1.1267706,1.2393516,2.2293687,15.691261,2.5883834,8.289606
0,1434,907035.0,513266.2,11714602.0,5223167.0,0.16666666666666666,-0.01,-2.76,1.10132,1.1273108,2.3408923,15.871105,2.6383502,10.584064
0,1435,776215.5,256004.19,11761942.0,10563897.0,0.16666666666666666,-0.015,-6.09,0.9790163,0.69810367,2.3240898,16.284302,2.6848032,15.6504
0,1436,139095.3125,112768.34,11741178.0,18732646.0,0.16666666666666666,-0.015,-11.19,1.1580476,1.1708623,3.2523127,16.711916,2.807337,21.112036
0,1437,92441.296875,100866.836,11777960.0,27886976.0,0.16666666666666666,-0.015,-16.9,0.98678285,0.64781415,3.0084305,17.10267,2.786047,25.97336
0,1438,212402.6875,140262.92,11787945.0,34642708.0,0.16666666666666666,-0.015,-21.115,1.1732452,1.2521285,3.758327,17.328253,3.0223184,28.978361
0,1439,94470.484375,212624.9,12118301.0,41220830.0,0.16666666666666666,-0.03,-25.22,1.0787327,1.1222471,3.5854957,17.54235,4.0802174,31.68799
0,1440,204504.609375,366840.8,13559546.0,50688828.0,0.16666666666666666,-0.095,-31.125,1.1966271,1.8154241,4.125482,17.822004,7.237049,35.17674
0,1441,443310.8125,408413.16,14200334.0,53020816.0,0.16666666666666666,-0.12,-32.58,1.0401466,1.4657085,3.6449957,17.883583,8.243411,36.0266
0,1442,417018.25,323355.4,13215411.0,49066188.0,0.16666666666666666,-0.08,-30.115,1.2453057,1.9117566,4.196722,17.739756,6.656535,34.590107
0,1443,211698.421875,205129.89,12191297.0,41978850.0,0.16666666666666666,-0.035,-25.69,1.024904,1.0166999,3.3506937,17.511057,4.310482,31.998154
0,1444,280810.71875,169791.95,11968882.0,39697680.0,0.16666666666666666,-0.025,-24.27,1.225975,1.5405201,3.9494011,17.416271,3.7328255,31.057007
0,1445,573730.0,96864.95,11757292.0,31215514.0,0.16666666666666666,-0.015,-18.975,0.981949,0.6812126,3.0129852,17.11504,2.68823,27.515831
0,1446,330329.96875,92089.95,11728040.0,28130780.0,0.16666666666666666,-0.015,-17.05,1.2645177,1.5008354,3.861971,16.975311,2.7918992,26.019468
0,1447,117700.34375,102339.625,11815447.0,26044748.0,0.16666666666666666,-0.015,-15.75,0.8566584,0.28270194,2.5533047,16.907913,2.6869547,25.098852
0,1448,160424.53125,122282.47,11737294.0,23037004.0,0.16666666666666666,-0.015,-13.875,1.3413963,1.7235957,3.9957187,16.75015,2.8759742,23.445229
0,1449,606065.5,121447.83,11829178.0,24501036.0,0.16666666666666666,-0.015,-14.785,0.78032565,0.057358872,2.2630363,16.84382,2.6272972,24.331926
0,1450,273657.5625,117831.6,11719685.0,29435258.0,0.16666666666666666,-0.015,-17.865,1.4091461,1.9317403,4.3556585,17.01589,2.8238034,26.585281
0,1451,358182.375,106736.38,11789462.0,29411290.0,0.16666666666666666,-0.015,-17.85,0.849922,0.2754274,2.5756855,17.042994,2.5987377,26.708881
0,1452,121114.546875,97412.09,11690707.0,29036990.0,0.16666666666666666,-0.01,-17.615,1.3160738,1.6645726,4.014732,17.004698,2.7098076,26.426348
0,1453,122037.0546875,88514.9,11734592.0,29470864.0,0.16666666666666666,-0.015,-17.89,0.97071636,0.64485526,2.9334073,17.040653,2.6040833,26.711815
0,1454,267068.34375,98376.98,11732878.0,33281692.0,0.16666666666666666,-0.015,-20.265,1.1489959,1.2016282,3.593555,17.181686,2.796033,28.387154
0,1455,239005.84375,163179.6,12007901.0,40169170.0,0.16666666666666666,-0.025,-24.565,1.1430968,1.3013277,3.7424161,17.4325,3.7817445,31.253803
0,1456,224327.578125,204339.31,12295512.0,43077480.0,0.16666666666666666,-0.04,-26.375,1.0578707,1.1254997,3.5504377,17.539137,4.563656,32.4071
0,1457,286478.0625,185048.86,12112108.0,41468092.0,0.16666666666666666,-0.03,-25.375,1.2211283,1.553711,4.04359,17.483208,4.118374,31.746313
0,1458,2193485.75,88116.43,11769507.0,26168200.0,0.16666666666666666,-0.015,-15.825,0.9252186,0.5009785,2.7363772,16.930496,2.6719685,25.133896
0,1459,333951.625,150026.05,11713100.0,18508056.0,0.16666666666666666,-0.01,-11.05,1.2879342,1.5913472,3.635984,16.563898,2.815638,20.925608
0,1460,545829.5,195610.42,11781239.0,16005051.0,0.16666666666666666,-0.015,-9.485,0.8277576,0.2316748,2.0775907,16.457447,2.6043699,19.504885
0,1461,108452.765625,235910.77,11687096.0,14407242.0,0.16666666666666666,-0.01,-8.49,1.3224525,1.7081642,3.5510974,16.341951,2.7345376,18.347553
0,1462,203777.1875,239362.53,11779954.0,14309198.0,0.16666666666666666,-0.015,-8.43,0.8107329,0.18653569,1.9262307,16.360725,2.5325432,18.402739
0,1463,986767.4375,153967.52,11691306.0,19892858.0,0.16666666666666666,-0.01,-11.91,1.405193,1.9172218,3.994415,16.618437,2.7151077,21.706507
0,1464,202193.265625,118243.43,11822893.0,27377904.0,0.16666666666666666,-0.015,-16.58,0.7791325,0.040748052,2.2672062,16.979198,2.554649,25.762598
0,1465,128358.171875,150431.05,11792369.0,35099760.0,0.16666666666666666,-0.015,-21.4,1.4424161,2.050125,4.5767694,17.241053,3.0327044,29.098293
0,1466,255053.578125,188217.36,12051333.0,38771836.0,0.16666666666666666,-0.025,-23.69,0.78704625,0.17652349,2.6325626,17.401995,3.4311905,30.767712
0,1467,193658.859375,264750.4,12565065.0,45268596.0,0.16666666666666666,-0.05,-27.745,1.4274014,2.2490895,4.811654,17.586061,5.223186,33.142044
0,1468,1748051.75,162467.12,11959044.0,37036584.0,0.16666666666666666,-0.025,-22.61,0.8080948,0.22099715,2.676017,17.338493,3.167691,30.04863
0,1469,290318.1875,100369.74,11709024.0,27469952.0,0.16666666666666666,-0.01,-16.64,1.3487024,1.755515,4.1033106,16.946161,2.7902007,25.665123
0,1470,132980.171875,117456.88,11736968.0,20741870.0,0.16666666666666666,-0.015,-12.44,0.91547984,0.48371863,2.5097077,16.670444,2.560911,22.297253
0,1471,320129.78125,256473.4,11682234.0,12999718.0,0.16666666666666666,-0.01,-7.61,1.095423,1.0682896,2.7628672,16.250273,2.5802722,17.429808
0,1472,119656.09375,458049.5,11680191.0,8480505.0,0.16666666666666666,-0.01,-4.79,1.1921676,1.4007207,2.847059,15.938679,2.6184475,13.825467
0,1473,117164.1875,669085.9,11780833.0,5803732.5,0.165,-0.015,-3.12,0.76830447,0.17334968,1.3601412,15.72904,2.505236,11.264377
0,1474,1053234.625,614810.75,11698051.0,7128878.0,0.165,-0.01,-3.95,1.4355997,2.1440551,3.546846,15.796235,2.761536,12.457768
0,1475,1722579.875,340113.5,11846569.0,13316211.0,0.16666666666666666,-0.02,-7.81,0.6186239,-0.35034657,1.2841692,16.257025,2.476104,17.716309
0,1476,213152.046875,158293.02,11679165.0,23110188.0,0.16666666666666666,-0.01,-13.92,1.4933307,2.19755,4.38371,16.698917,2.7714465,23.426838
0,1477,158465.34375,118552.79,11821638.0,32375772.0,0.16666666666666666,-0.015,-19.7,0.7921231,0.12548281,2.448824,17.101234,2.692912,28.063576
0,1478,165611.171875,147422.0,12073034.0,40603376.0,0.16666666666666666,-0.03,-24.835,1.2895604,1.7405152,4.2257705,17.35938,3.990075,31.395014
0,1479,150620.609375,199279.84,12743942.0,45848080.0,0.16666666666666666,-0.055,-28.105,1.0930432,1.3255833,3.7372587,17.532154,5.584991,33.448853
0,1480,107650.984375,252438.23,13447690.0,49511584.0,0.16666666666666666,-0.09,-30.39,1.0248923,1.2654049,3.6127076,17.642927,6.940899,34.7968
0,1481,116554.0703125,289972.34,13888142.0,51581604.0,0.16666666666666666,-0.11,-31.685,1.3326129,2.2544312,4.632619,17.684801,7.7336583,35.45586
0,1482,4177954.25,112388.38,11832276.0,30758982.0,0.16666666666666666,-0.02,-18.69,0.7748699,0.07795755,2.399325,17.000546,2.6671433,27.335127
0,1483,116991.0,254398.3,11701732.0,16812524.0,0.16666666666666666,-0.01,-9.99,1.4195268,2.0248132,3.9848838,16.337677,2.8004575,19.850029
0,1484,201996.0,553345.25,11798502.0,8772821.0,0.165,-0.015,-4.975,0.7299453,0.048126183,1.4534438,15.86977,2.5251725,14.170611
0,1485,137799.0625,925979.2,11695848.0,4535210.5,0.165,-0.01,-2.33,1.314586,1.84169,3.0131948,15.447123,2.709953,9.6447935
0,1486,378391.6875,1146263.4,11752961.0,2937198.5,0.165,-0.015,-1.335,0.8494512,0.48278,1.4079864,15.261401,2.5357385,7.4988832
0,1487,3404524.25,786218.4,11703621.0,5891479.5,0.165,-0.01,-3.175,1.1354672,1.2855966,2.5592368,15.560821,2.6346066,11.320868
0,1488,293670.65625,419562.1,11711429.0,11755493.0,0.16666666666666666,-0.01,-6.835,1.0968791,1.1053048,2.7739146,15.981876,2.6436553,16.537521
0,1489,99339.5859375,190092.55,11747768.0,19813076.0,0.16666666666666666,-0.015,-11.86,0.959609,0.643721,2.6792388,16.405947,2.6432645,21.780369
0,1490,89866.5390625,98174.484,11736805.0,28895646.0,0.16666666666666666,-0.015,-17.53,1.2596014,1.5240488,3.9277592,16.765211,2.8648748,26.381908
0,1491,91602.4765625,97159.43,12013198.0,37592160.0,0.16666666666666666,-0.025,-22.955,0.8781862,0.4956285,2.9605834,17.089342,3.5057392,30.275887
0,1492,129305.5078125,175417.05,13303823.0,48183864.0,0.16666666666666666,-0.08,-29.565,1.3641843,2.274419,4.7320857,17.398973,6.7177253,34.233616
0,1493,118895.6953125,318088.53,16800428.0,59012132.0,0.16666666666666666,-0.235,-36.32,0.8631371,1.2831967,3.3425841,17.730774,11.412534,38.066864
0,1494,627431.4375,331713.38,17687508.0,61351748.0,0.16666666666666666,-0.275,-37.78,1.3218354,2.7476187,4.8023567,17.762602,12.34678,38.72388
0,1495,1601636.125,149511.53,13359139.0,48509350.0,0.16666666666666666,-0.085,-29.765,0.9755124,1.171535,3.4244714,17.392883,6.8199706,34.44527
0,1496,110988.625,74074.11,11863308.0,37424492.0,0.16666666666666666,-0.02,-22.85,1.1354733,1.2943988,3.6635633,17.014362,3.3307137,30.147524
0,1497,146792.328125,120695.36,11662531.0,26635986.0,0.16666666666666666,-0.01,-16.12,1.1815926,1.3307521,3.5233958,16.596994,2.592309,25.309788
0,1498,92698.8125,255969.77,11723356.0,19166736.0,0.16666666666666666,-0.015,-11.46,0.90235525,0.5120602,2.4315526,16.270283,2.5003562,21.402603
0,1499,402680.46875,336737.9,11691160.0,16806248.0,0.16666666666666666,-0.01,-9.985,1.2856609,1.6568618,3.5870874,16.124844,2.6880784,19.892847
0,1500,128805.5703125,374670.7,11785266.0,15645069.0,0.16666666666666666,-0.015,-9.26,0.8532864,0.36892533,2.2196097,16.07768,2.601929,19.267448
0,1501,319711.3125,315759.75,11734218.0,17640552.0,0.16666666666666666,-0.015,-10.505,1.2297856,1.4727478,3.5134714,16.154959,2.8028805,20.429605
0,1502,341758.3125,199594.92,11786036.0,22463322.0,0.16666666666666666,-0.015,-13.515,0.9070678,0.49196553,2.667134,16.393557,2.6974792,23.248402
0,1503,782345.0625,82270.6,11794721.0,33798104.0,0.16666666666666666,-0.015,-20.59,1.208355,1.4175544,3.9275796,16.828903,3.0610638,28.605879
0,1504,162686.15625,121115.87,13395592.0,48587380.0,0.16666666666666666,-0.085,-29.815,1.0610486,1.3981911,3.7835102,17.323326,6.902507,34.463577
0,1505,159673.25,362242.03,20580592.0,67226340.0,0.16666666666666666,-0.4,-41.445,1.1447706,2.4596925,4.388448,17.845081,14.978227,40.61091
0,1506,106660.96875,702145.1,30699950.0,83970290.0,0.165,-0.845,-51.89,1.1537709,3.1205108,4.6545424,18.260836,21.767736,45.442394
0,1507,968604.0625,759603.9,32146604.0,86207590.0,0.165,-0.905,-53.29,1.1388754,3.1708813,4.616801,18.318893,22.57488,46.049248
0,1508,1213742.875,479052.9,23214244.0,72522990.0,0.16666666666666666,-0.515,-44.75,1.1434053,2.7175138,4.422416,18.003254,17.00676,42.185516
0,1509,1655092.75,120700.305,12903370.0,47179012.0,0.16666666666666666,-0.065,-28.935,1.1461323,1.6526815,3.9559295,17.303831,6.0120296,33.908474
0,1510,204487.921875,126482.414,11694651.0,26418664.0,0.16666666666666666,-0.01,-15.985,1.0325376,0.9099104,3.0911603,16.57979,2.616171,25.222895
0,1511,226300.046875,381252.25,11676751.0,14999757.0,0.16666666666666666,-0.01,-8.86,1.1466149,1.2701043,3.079469,16.038647,2.671413,18.772673
0,1512,136181.328125,714688.2,11724515.0,8522818.0,0.165,-0.015,-4.82,0.9779127,0.8036272,2.2812243,15.636799,2.6523805,13.928977
0,1513,1030533.3125,803958.75,11739857.0,7460896.5,0.165,-0.015,-4.155,1.0457064,0.99863166,2.454633,15.547214,2.709279,12.95318
0,1514,996304.625,620570.75,11751284.0,10156055.0,0.165,-0.015,-5.835,1.1002318,1.1205627,2.7803357,15.7392645,2.7466505,15.305956
0,1515,688787.1875,325443.06,11784948.0,16978592.0,0.16666666666666666,-0.015,-10.095,0.93624026,0.5759297,2.5536747,16.142876,2.6775546,20.116453
0,1516,427913.75,116946.945,11748202.0,29213652.0,0.16666666666666666,-0.015,-17.725,1.2957238,1.6221908,4.086526,16.663702,2.859007,26.52269
0,1517,99412.59375,112026.34,12300210.0,42837736.0,0.16666666666666666,-0.04,-26.23,0.82666653,0.4462868,2.9490168,17.167343,4.337315,32.36623
0,1518,213590.234375,210180.39,14518674.0,54337804.0,0.16666666666666666,-0.135,-33.405,1.4066511,2.6398206,5.012574,17.488573,8.631761,36.375713
0,1519,774928.625,225062.69,15019433.0,55552810.0,0.16666666666666666,-0.155,-34.16,0.84883916,1.0779175,3.253269,17.54627,9.279657,36.912365
0,1520,116925.453125,224110.61,15274767.0,56604904.0,0.16666666666666666,-0.17,-34.82,1.3464872,2.5968592,4.805921,17.548975,9.645361,37.15376
0,1521,108262.2109375,223539.11,15535880.0,57242820.0,0.16666666666666666,-0.18,-35.215,0.9642121,1.4863195,3.5689979,17.582314,9.989152,37.462128
0,1522,133352.328125,194214.84,14926760.0,55737508.0,0.16666666666666666,-0.155,-34.275,1.2052261,2.1061661,4.259635,17.525574,9.245036,36.91579
0,1523,83690.96875,179809.92,14486271.0,54433110.0,0.16666666666666666,-0.135,-33.465,1.1601923,1.8900726,4.082156,17.491312,8.648588,36.491837
0,1524,355980.28125,117036.945,12839795.0,47639570.0,0.16666666666666666,-0.06,-29.225,1.003769,1.1274152,3.482051,17.2998,5.795687,34.133926
0,1525,432231.65625,79488.73,11796300.0,36554940.0,0.16666666666666666,-0.015,-22.31,1.28061,1.6331878,4.154266,16.927227,3.0033853,29.75311
0,1526,91115.2109375,128904.88,11812826.0,27845028.0,0.16666666666666666,-0.015,-16.875,0.8588388,0.33378875,2.644588,16.625463,2.6364388,25.962637
0,1527,224124.484375,282421.9,11737297.0,18979646.0,0.16666666666666666,-0.015,-11.34,1.233707,1.4776906,3.5714633,16.215548,2.8384771,21.21262
0,1528,569086.0,369002.9,11752421.0,15837445.0,0.16666666666666666,-0.015,-9.38,0.9270185,0.59103703,2.47884,16.067822,2.6968513,19.376066
0,1529,221565.359375,380487.22,11688805.0,15497603.0,0.16666666666666666,-0.01,-9.17,1.110174,1.1382946,3.002178,16.034668,2.6848123,19.12312
0,1530,537972.5625,272416.16,11687560.0,18954916.0,0.16666666666666666,-0.01,-11.325,1.0619434,0.97173154,2.9312863,16.206259,2.5717542,21.259472
0,1531,99196.90625,218192.95,11708639.0,21404218.0,0.16666666666666666,-0.01,-12.855,1.0356461,0.884774,2.9101353,16.315279,2.532658,22.647436
0,1532,312293.90625,130520.17,11715004.0,27240568.0,0.16666666666666666,-0.01,-16.495,1.1892998,1.3353705,3.58224,16.550726,2.6260195,25.607685
0,1533,390385.28125,122641.945,11772291.0,28341852.0,0.16666666666666666,-0.015,-17.185,0.94121826,0.60488886,2.8577542,16.596994,2.6015484,26.186216
0,1534,261823.6875,94594.07,11749513.0,32876818.0,0.16666666666666666,-0.015,-20.015,1.290632,1.6615815,4.1186132,16.744225,2.8642402,28.168922
0,1535,85500.015625,93954.51,11884819.0,36437840.0,0.16666666666666666,-0.02,-22.235,0.83130723,0.33555797,2.7749622,16.886122,3.012123,29.797213
0,1536,544409.5,113750.79,12572031.0,46043960.0,0.16666666666666666,-0.05,-28.23,1.3759257,2.1979043,4.717811,17.17166,5.2981157,33.442715
0,1537,295120.40625,145652.0,13491899.0,50260390.0,0.16666666666666666,-0.09,-30.86,0.81041974,0.7028201,3.0126352,17.324049,6.9573326,35.09761
0,1538,309300.625,143162.16,13386908.0,50238650.0,0.16666666666666666,-0.085,-30.845,1.4171689,2.4911926,4.9214835,17.28899,6.8563905,34.949196
0,1539,144247.859375,145788.23,13743606.0,51325520.0,0.16666666666666666,-0.1,-31.525,0.8496212,0.85629845,3.1289105,17.346916,7.3900886,35.46886
0,1540,148774.953125,121024.28,13425398.0,50516264.0,0.16666666666666666,-0.085,-31.02,1.2901947,2.1179938,4.485765,17.300043,6.9606733,35.091156
0,1541,92012.953125,110877.32,13425448.0,50454564.0,0.16666666666666666,-0.085,-30.98,1.0654827,1.4553282,3.7712667,17.31084,6.9545703,35.12408
0,1542,212168.828125,84549.39,12682784.0,46828140.0,0.16666666666666666,-0.055,-28.72,1.0956234,1.3992175,3.815032,17.201462,5.5058994,33.80734
0,1543,177891.296875,64879.48,11974094.0,40567972.0,0.16666666666666666,-0.025,-24.81,1.1747319,1.4372026,3.952102,16.999115,3.6502662,31.400633
0,1544,499093.21875,66631.84,11997338.0,40322124.0,0.16666666666666666,-0.025,-24.66,0.99502534,0.9014121,3.3961952,17.006296,3.5852995,31.343521
0,1545,164844.828125,67422.52,11850446.0,37525724.0,0.16666666666666666,-0.02,-22.915,1.1921728,1.4312227,3.9599335,16.906399,3.1930585,30.168734
0,1546,1088112.375,74158.51,12183831.0,42775676.0,0.16666666666666666,-0.035,-26.19,0.9811007,0.9257866,3.4014132,17.100222,4.1480484,32.306797
0,1547,203231.765625,79617.52,12307796.0,44520300.0,0.16666666666666666,-0.04,-27.28,1.2157934,1.6717339,4.158415,17.150866,4.629352,32.920967
0,1548,196122.859375,109791.945,13013480.0,48915770.0,0.16666666666666666,-0.07,-30.02,1.0134566,1.2353824,3.5943363,17.305788,6.1795197,34.588707
0,1549,354714.46875,102231.766,12745772.0,47740524.0,0.16666666666666666,-0.06,-29.285,1.2220227,1.8010367,4.2251344,17.26675,5.6758723,34.116283
0,1550,72816.1171875,95947.75,12525865.0,46086364.0,0.16666666666666666,-0.05,-28.255,0.97722566,1.0140966,3.4233487,17.23448,5.065291,33.56254
0,1551,80476.75,87031.57,12300225.0,44635536.0,0.16666666666666666,-0.04,-27.35,1.241153,1.7431724,4.247158,17.183706,4.569745,32.95618
